,policy rate,reward rate,dec temp,subject
0,0.79980516,0.34299567,1.3158559,0
1,0.35352743,0.51615685,2.528511,1
2,0.67161965,0.49869236,5.950468,2
3,0.83284533,0.62310255,1.5159535,3
4,0.017303655,0.7720609,2.0528908,4
5,0.64037615,0.67230684,5.0506687,5
6,0.56914365,0.4942644,5.7181587,6
7,0.4400452,0.8051796,6.9376755,7
8,0.5476327,0.22387691,3.2737768,8
9,0.17247042,0.7227701,1.5128257,9
10,0.23961438,0.07840426,5.1812763,10
11,0.3774978,0.39714873,2.0546422,11
12,0.11564833,0.62734354,6.3784146,12
13,0.40559793,0.40349758,4.258428,13
14,0.7232831,0.20737752,3.784214,14
15,0.2656219,0.6415047,4.429019,15
16,0.46165645,0.5800663,1.1795509,16
17,0.25917092,0.2817673,4.122066,17
18,0.24185199,0.88948417,5.2170362,18
19,0.36937702,0.80384624,1.3420012,19
20,0.5436732,0.37900186,3.122541,20
21,0.6389622,0.77176666,3.5173953,21
22,0.8009497,0.019524911,2.467799,22
23,0.6511325,0.15397744,4.565974,23
24,0.8757859,0.32551622,1.4043021,24
25,0.602784,0.644227,4.154447,25
26,0.65599024,0.09156641,2.1103888,26
27,0.8855829,0.8420582,5.6355567,27
28,0.91683567,0.36025694,5.503854,28
29,0.1965903,0.9462922,3.0992033,29
30,0.48497126,0.33420652,4.2029033,30
31,0.60906273,0.114861436,5.902541,31
32,0.26719332,0.35112917,3.024306,32
33,0.21676718,0.61105615,2.812029,33
34,0.0108197555,0.13272494,3.0116653,34
35,0.08998827,0.5878942,2.200118,35
36,0.1448484,0.96516,2.6549292,36
37,0.360241,0.11276475,2.6734385,37
38,0.6523206,0.69939244,2.90216,38
39,0.16349478,0.38752392,0.8226783,39
40,0.2753344,0.6462084,1.5316433,40
41,0.7632792,0.77879655,2.223588,41
42,0.7127543,0.32555407,2.788154,42
43,0.17699113,0.04560938,2.221027,43
44,0.11835226,0.81494987,5.856823,44
45,0.35449865,0.24679272,4.699594,45
46,0.19967097,0.8936601,5.6888666,46
47,0.75399107,0.43719244,2.9961195,47
48,0.45098656,0.28218967,2.2607784,48
49,0.6654291,0.9062122,5.0013103,49
50,0.735956,0.8862924,2.025207,50
51,0.043338954,0.5700221,4.3425364,51
52,0.5013858,0.51670504,2.019014,52
53,0.7152908,0.6625404,5.4706697,53
54,0.114420675,0.57959175,3.4367003,54
55,0.35229096,0.40584916,4.3151164,55
56,0.08435268,0.060574822,4.103957,56
57,0.51928437,0.36209956,7.8512216,57
58,0.902889,0.42212796,4.1348815,58
59,0.97724754,0.07612278,6.9901423,59
60,0.6864241,0.52172804,3.24547,60
61,0.74976575,0.022027034,5.6538367,61
62,0.9348745,0.777671,4.535157,62
63,0.89781725,0.65439606,1.8163389,63
64,0.9385939,0.107358605,4.977562,64
65,0.935151,0.65496457,1.725589,65
66,0.607802,0.20581165,2.5426555,66
67,0.87523824,0.74627346,3.4407828,67
68,0.013061365,0.4357626,2.8237677,68
69,0.5388097,0.52021664,4.306491,69
70,0.6261983,0.93759865,3.4095523,70
