,locs0,locs1,locs2,subject
0,-0.6973096,-3.0627706,1.1995151,0
1,0.5388689,0.28470206,-1.0238569,1
2,-0.7948983,-2.8636396,0.31532663,2
3,0.12814656,0.13407469,-0.5482487,3
4,-0.70008886,2.5918283,-1.8782728,4
5,0.069122314,1.1401742,-0.34053615,5
6,0.10606986,-0.821539,0.060524955,6
7,-0.81124175,-0.6839189,-0.02558443,7
8,-0.010073185,0.77365124,-0.639719,8
9,-1.5166821,1.0400401,-1.3599515,9
10,-0.28563988,1.3871765,-1.9577413,10
11,-1.5873673,1.8690948,-0.10809392,11
12,0.0464949,2.028704,0.35340586,12
13,0.54195523,-0.56640804,-0.9185275,13
14,-1.2354484,-0.9934836,-1.4902964,14
15,1.0326692,-0.4646418,0.70739734,15
16,1.7373359,0.18801314,-1.3729663,16
17,0.042308092,0.30639708,-0.9621079,17
18,-1.1720309,0.11914641,-0.45466363,18
19,1.037993,1.1637555,-0.3468957,19
20,-0.04904127,-1.3808631,-0.9034013,20
21,-0.56156033,-0.0053373277,-0.7459209,21
22,-0.93635726,0.04442787,-0.16094267,22
23,-1.3311839,-0.9767262,0.10920572,23
24,-0.50954485,0.16823047,-1.1812992,24
25,-0.994154,-0.38417724,-0.4823544,25
26,0.23532099,-1.6314609,0.46927536,26
27,-0.6619134,-0.6987412,-1.0740091,27
28,-0.27139848,0.2718946,-1.0265265,28
29,-0.5386187,0.12586635,-1.5499532,29
30,-0.13444299,0.111132056,-1.5850964,30
31,-0.34793875,0.75136954,-0.2693304,31
32,1.5729051,0.5635614,-0.70373553,32
33,-2.9334946,1.1164947,-0.65617573,33
34,0.5752923,-1.5010349,-0.17715281,34
35,-0.9054942,-0.74211794,-0.3755672,35
36,0.7640351,0.13597885,-0.8706187,36
37,-0.09668261,-2.1684618,-1.1339717,37
38,0.48303908,0.8320968,-1.0502441,38
39,-1.9574662,0.9316704,-0.99552083,39
40,0.21397057,-0.47353148,-0.99222124,40
41,1.2472668,-3.4849424,-0.39454523,41
42,-0.91560096,0.121767044,-0.4590849,42
43,-0.21019119,0.53435326,-0.39838982,43
44,-0.05712822,1.0896578,0.19799674,44
45,-1.1835264,0.101778924,-0.4625976,45
46,-0.006794393,-1.9395792,-1.6753271,46
47,0.3407648,0.985997,-0.53532493,47
48,-1.5814105,-0.036764912,-1.03493,48
49,-1.4383637,-1.1616776,-0.047962368,49
50,0.102427125,0.9403727,-0.29267424,50
