,locs0,locs1,locs2,subject
0,-1.3820871,-3.9562237,1.030806,0
1,1.9998648,0.54492694,-0.9540817,1
2,-2.043582,-2.7585964,0.85436404,2
3,-0.4115349,-1.334573,-0.91460127,3
4,-2.4920344,-3.0697358,-1.2666397,4
5,-0.1393885,-0.46696457,-1.246689,5
6,-0.8386019,-1.3569192,-0.48608893,6
7,1.1190089,-1.7038423,1.1625905,7
8,1.2295337,1.6911318,-1.5368819,8
9,-3.7708616,-1.8880057,-2.0959888,9
10,-2.3490834,-2.7433317,-1.2226593,10
11,-1.7249776,1.5403931,-1.3984914,11
12,1.6324935,0.20991948,-0.34133038,12
13,-2.6852345,-2.696231,-0.43547082,13
14,-1.3657477,-2.994482,-0.70624053,14
15,-0.57995737,-0.15859233,-0.049207076,15
16,-3.3642893,-2.471029,-0.7741281,16
17,2.5882502,-0.48192865,-1.3101532,17
18,-1.2009444,-0.78121644,-0.87053186,18
19,2.5402198,1.3452379,-0.9957657,19
20,-1.3427829,-2.1982682,-1.1280386,20
21,-0.87305987,-1.9885389,-1.8721671,21
22,-3.56003,-2.7893932,-1.8249344,22
23,-1.3182073,-1.7940525,-0.7376077,23
24,-1.2535515,-1.0783933,-0.47046125,24
25,-1.5374308,-1.7833877,-0.79998964,25
26,-1.1406697,-2.2625234,-0.7135742,26
27,0.8933126,-0.6754878,-0.54562545,27
28,-0.35775518,-1.3211763,-0.51892614,28
29,-1.8112748,-1.4595323,-0.78521556,29
30,-0.5845752,0.18401456,-1.4384667,30
31,1.1816627,1.0822473,-0.28983176,31
32,-0.54543996,-0.18765372,-0.7928288,32
33,-4.219415,-3.366935,-0.8600664,33
34,0.037641287,-0.9611235,-0.2558404,34
35,-2.591773,-2.449829,-2.209457,35
36,0.033739924,0.88334346,-0.55374414,36
37,-2.9657915,-3.9544635,0.26548493,37
38,1.9915117,-1.0107412,-0.84258926,38
39,-1.2475626,-3.9705153,1.533329,39
40,2.711657,0.20130402,-0.54184294,40
41,-3.5114012,-3.7843325,-0.97339,41
42,-1.1870325,-1.7877097,-0.71963716,42
43,-3.853382,0.86442447,-3.4922428,43
44,0.59379005,0.13392946,-0.9926389,44
45,-3.6147215,0.3401463,-2.224365,45
46,-1.3996861,-0.6630078,-0.50576323,46
47,-0.036509544,-1.7425058,-0.9911516,47
48,-1.0423127,0.8236104,0.026709884,48
49,-2.7109234,-4.339443,-0.69720024,49
50,-0.059909344,2.0617204,-1.5060829,50
51,-3.407564,-4.320436,-0.19804175,51
52,-1.688272,-4.282618,-1.6350417,52
53,-1.8644296,-2.2768655,-1.5848796,53
54,-2.8981724,-4.6723537,1.0346669,54
55,-3.568332,-4.372142,-0.6457579,55
56,0.4694136,0.018098712,-0.35245192,56
57,-3.700888,-6.0210714,0.7147752,57
58,-1.2717001,-1.9494146,-0.18891999,58
59,-3.0368822,-6.708014,-0.35626593,59
60,-0.6597592,0.119063646,-0.483609,60
