,locs0,locs1,locs2,subject
0,-1.5644822,0.27377868,-1.4152913,0
1,1.3741168,0.7412949,-0.4627773,1
2,-1.8914737,-1.3303927,0.1588122,2
3,0.18350363,-0.5270252,-0.76513743,3
4,-2.312968,-3.0319486,-1.9097171,4
5,1.2507567,0.24016267,-1.2616956,5
6,-0.63576436,-1.5283927,-0.47381818,6
7,-0.5971228,-1.3496101,0.5048792,7
8,1.2036986,1.159627,-0.89284253,8
9,-2.4395387,-1.9762833,-0.8215927,9
10,-2.4926775,-2.2910895,-1.0720928,10
11,-1.3138993,-2.037131,-1.6029973,11
12,0.75119275,0.6733949,-0.32880986,12
13,-1.9153947,-4.8701906,0.56928754,13
14,-1.5859295,-3.1680796,-0.8965703,14
15,0.4035807,-0.032489464,-0.13051791,15
16,-3.1112883,-2.2802367,-1.545311,16
17,1.3698692,-0.14174584,-0.9774478,17
18,-1.0494841,-1.3399699,-0.21529663,18
19,0.986653,0.82718706,-1.4436576,19
20,-0.25441438,-1.7347761,-1.0307591,20
21,-0.99815756,-1.1445911,-0.8772906,21
22,-2.7585769,-4.2984643,-1.1575575,22
23,-1.3200183,-2.1932232,-0.8186576,23
24,-1.2477092,-1.0834836,-1.8114872,24
25,-1.4208342,-2.6653488,-1.1345992,25
26,-1.4513528,-1.8861551,-0.10718347,26
27,0.42673475,-0.9852375,-0.7954701,27
28,-0.46286482,-0.9408132,-1.4318888,28
29,-1.2813833,-1.9494474,-0.61807215,29
30,-0.8034477,0.8800062,-1.6083987,30
31,-0.52178156,-0.2731511,-1.1592829,31
32,1.296844,-0.1679032,-1.220335,32
33,-3.1581175,-3.3245995,-1.0938828,33
34,-0.16813618,-2.3754432,-0.759606,34
35,-1.9418122,-2.9044676,-2.161641,35
36,0.17692351,-0.27767843,-1.3942661,36
37,-1.7174942,-3.7529435,0.38735622,37
38,1.1981959,-0.075948775,-1.0093406,38
39,-1.6716189,-2.2795343,-0.40662485,39
40,-0.55827385,0.919145,-0.9034835,40
41,-3.08719,-0.7136301,-2.6391618,41
42,-1.3737133,-1.0064982,-0.7722554,42
43,-2.552749,1.7759075,-3.073963,43
44,0.5778574,0.44394624,-0.21088654,44
45,-2.735295,1.3172619,-2.231782,45
46,-1.6596009,-0.13520521,-0.7415076,46
47,-0.29092047,-0.60805106,-1.2181739,47
48,-0.9485988,-0.29662114,-0.6815634,48
49,-1.6790578,-5.599536,-0.55470276,49
50,0.9305225,1.4487727,-1.5291076,50
51,-2.3523076,-2.4065685,-0.85043,51
52,-1.8507075,0.86254716,-2.1275272,52
53,-2.1108558,-1.562282,-2.274371,53
54,-3.1628659,0.029970884,-2.4355366,54
55,-3.3921566,-1.3232043,-1.7354847,55
56,1.763537,-0.3935104,-0.8797635,56
57,-3.5185323,-3.024804,0.67443264,57
58,-0.9263979,-0.84096014,-0.36866507,58
59,-2.4316661,-1.7661655,0.28791317,59
60,-1.3289359,-1.6279706,-0.75055397,60
61,-1.7046772,-0.28244096,-1.1265309,61
62,-2.9226537,-4.301488,-0.9521285,62
63,-2.4949079,-1.9080987,-1.4436446,63
64,-2.4501872,-2.1773105,-1.9058671,64
65,-2.5441108,0.9939126,-2.044584,65
66,0.7803318,1.5248263,-0.9261317,66
67,-1.715395,-0.9224498,-1.7670829,67
68,0.1916052,-0.3137463,-0.9558782,68
69,0.09483316,1.1708171,0.14331385,69
70,0.7610211,0.2983325,-1.3270833,70
71,-0.35546023,0.23612866,-0.02167654,71
72,-3.3616054,1.0080023,-2.2314365,72
73,0.13982452,-0.47882456,-0.5034524,73
74,-2.3987188,-1.2710634,-0.27929026,74
75,-2.1573145,0.012034409,-1.41044,75
76,-0.24834695,-1.456216,-0.81480634,76
77,-1.7056841,-0.9037873,0.34364048,77
78,1.8411744,-0.10378036,0.18587604,78
79,-0.3778915,1.0888368,-1.7432512,79
80,-3.9783854,0.32196355,-0.16203147,80
81,-1.1402501,-2.4819903,-0.2054742,81
82,-2.5525174,-1.5459164,-0.516036,82
83,-1.2887627,-1.611638,-1.3039184,83
84,-2.9748096,-2.7193599,-0.65687907,84
85,-3.3102279,-6.355815,0.8837669,85
86,-1.7432138,-1.6560335,-1.5459313,86
87,-2.680807,-3.542398,1.1312544,87
88,1.3221048,0.53251266,-0.66743773,88
89,0.5572854,0.68317086,-0.6130414,89
90,-2.7286172,-4.1693926,-1.1331327,90
91,-3.2030978,2.5202296,-1.7067424,91
